idx,text,main_heading,heading,topic,paper_idx,BIO,BIO_1,BIO_2,offset1,pro1,offset2,pro2,offset3,pro3,mask,bi_labels,labels
19,"We propose a conversational memory network ( CMN ) , which uses a multimodal approach for emotion detection in utterances ( a unit of speech bound by breathes or pauses ) of such conversational videos .",Introduction,Introduction,sentiment_analysis,11,"['O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'O', 'B', 'I', 'B', 'B', 'I', 'B', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'B', 'O', 'B', 'I', 'O']","['O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'O']","['O', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'O', 'O', 'B-p', 'O', 'B-b', 'I-b', 'B-p', 'B-b', 'I-b', 'B-p', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'B-p', 'O', 'B-ob', 'I-ob', 'O']",8,0.17391304347826086,18,0.05232558139534884,8,0.17391304347826086,1,1,model
28,Our proposed CMN incorporates these factors by using emotional context information present in the conversation history .,Introduction,Introduction,sentiment_analysis,11,"['O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'B', 'I', 'O', 'B', 'I', 'O']","['O', 'B-n', 'I-n', 'O', 'O', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'O']","['O', 'B-b', 'I-b', 'O', 'O', 'O', 'B-p', 'I-p', 'B-b', 'I-b', 'I-b', 'B-p', 'I-p', 'O', 'B-ob', 'I-ob', 'O']",17,0.3695652173913043,27,0.07848837209302326,17,0.3695652173913043,1,1,model
29,It improves speakerbased emotion modeling by using memory networks which are efficient in capturing long - term dependencies and summarizing task - specific details using attention models .,Introduction,Introduction,sentiment_analysis,11,"['O', 'B', 'B', 'I', 'I', 'B', 'I', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'I', 'I', 'O', 'B', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O']",,,18,0.391304347826087,28,0.08139534883720931,18,0.391304347826087,1,1,model
30,"Specifically , the memory cells of CMN are continuous vectors that store the context information found in the utterance histories .",Introduction,Introduction,sentiment_analysis,11,"['O', 'O', 'O', 'B', 'I', 'B', 'B', 'B', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'B-p', 'B-n', 'I-n', 'O', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'O']","['O', 'O', 'O', 'B-b', 'I-b', 'B-p', 'B-b', 'B-p', 'B-b', 'I-b', 'O', 'B-p', 'O', 'B-b', 'I-b', 'B-p', 'I-p', 'O', 'B-ob', 'I-ob', 'O']",19,0.41304347826086957,29,0.08430232558139535,19,0.41304347826086957,1,1,model
31,CMN also models interplay of these memories to capture interspeaker dependencies .,Introduction,Introduction,sentiment_analysis,11,"['B', 'O', 'B', 'B', 'B', 'O', 'B', 'B', 'I', 'B', 'I', 'O']","['B-n', 'O', 'B-p', 'B-n', 'B-p', 'O', 'B-n', 'B-p', 'I-p', 'B-n', 'I-n', 'O']","['B-b', 'O', 'B-p', 'B-b', 'B-p', 'O', 'B-b', 'B-p', 'I-p', 'B-ob', 'I-ob', 'O']",20,0.43478260869565216,30,0.0872093023255814,20,0.43478260869565216,1,1,model
32,"CMN first extracts multimodal features ( audio , visual , and text ) for all utterances in a video .",Introduction,Introduction,sentiment_analysis,11,"['O', 'O', 'B', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'B', 'B', 'I', 'B', 'O', 'B', 'O']","['O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'O']","['O', 'O', 'B-p', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'B-p', 'B-b', 'I-b', 'B-p', 'O', 'B-ob', 'O']",21,0.45652173913043476,31,0.09011627906976744,21,0.45652173913043476,1,1,model
245,We use 10 % of the training set as a held - out validation set for hyperparameter tuning .,Training Details,Training Details,sentiment_analysis,11,"['O', 'B', 'B', 'I', 'B', 'O', 'B', 'I', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'B', 'B', 'I', 'O']","['O', 'B-p', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'O']","['O', 'B-p', 'B-b', 'I-b', 'B-p', 'O', 'B-b', 'I-b', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'O']",1,0.1,244,0.7093023255813954,1,0.1,1,1,hyperparameters
246,"To optimize the parameters , we use Stochastic Gradient Descent ( SGD ) optimizer , starting with an initial learning Utterances whose history has atleast 3 similar emotion labels in either own history or the history of the other person , is counted in case 1 or 2 , respectively .",Training Details,Training Details,sentiment_analysis,11,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'B', 'I', 'I', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'B-p', 'I-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'O', 'B-p', 'I-p', 'O', 'B-b', 'I-b', 'I-b', 'B-p', 'I-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2,0.2,245,0.7122093023255814,2,0.2,1,1,hyperparameters
249,An annealing approach halves the lr every 20 epochs and termination is decided using an early - stop measure with a patience of 12 by monitoring the validation loss .,Training Details,Training Details,sentiment_analysis,11,"['O', 'B', 'I', 'B', 'O', 'B', 'B', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'B', 'O', 'B', 'B', 'B', 'B', 'I', 'O', 'B', 'I', 'O']","['O', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'B-p', 'B-n', 'I-n', 'O', 'B-n', 'O', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'B-p', 'B-n', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'O']","['O', 'B-b', 'I-b', 'B-p', 'O', 'B-b', 'B-p', 'B-ob', 'I-ob', 'O', 'B-b', 'O', 'B-p', 'I-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'B-p', 'O', 'B-b', 'B-p', 'B-b', 'B-p', 'I-p', 'O', 'B-ob', 'I-ob', 'O']",5,0.5,248,0.7209302325581395,5,0.5,1,1,hyperparameters
250,Gradient clipping is used for regularization with a norm set to 40 .,Training Details,Training Details,sentiment_analysis,11,"['B', 'I', 'O', 'B', 'I', 'B', 'B', 'O', 'B', 'B', 'I', 'B', 'O']","['B-n', 'I-n', 'O', 'B-p', 'I-p', 'B-n', 'B-p', 'O', 'B-n', 'B-p', 'I-p', 'B-n', 'O']","['B-b', 'I-b', 'O', 'B-p', 'I-p', 'B-b', 'B-p', 'O', 'B-b', 'B-p', 'I-p', 'B-ob', 'O']",6,0.6,249,0.7238372093023255,6,0.6,1,1,hyperparameters
251,Hyperparameters are decided using a Random Search .,Training Details,Training Details,sentiment_analysis,11,"['O', 'O', 'B', 'I', 'O', 'B', 'I', 'O']","['O', 'O', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'O']","['O', 'O', 'B-p', 'I-p', 'O', 'B-ob', 'I-ob', 'O']",7,0.7,250,0.7267441860465116,7,0.7,1,1,hyperparameters
252,"Based on validation performance , context window length K is set to be 40 and the number of hops R is fixed at 3 hops .",Training Details,Training Details,sentiment_analysis,11,"['B', 'I', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'B', 'I', 'O']","['B-p', 'I-p', 'B-n', 'I-n', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'I-p', 'O', 'B-n', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'O']","['B-p', 'I-p', 'B-b', 'I-b', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'O', 'B-p', 'I-p', 'O', 'B-ob', 'O', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'O', 'B-p', 'I-p', 'B-ob', 'I-ob', 'O']",8,0.8,251,0.7296511627906976,8,0.8,1,1,hyperparameters
254,The dimension size of the memory cells d is set as 50 .,Training Details,Training Details,sentiment_analysis,11,"['O', 'B', 'I', 'B', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'B', 'O']","['O', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'O', 'B-p', 'I-p', 'B-n', 'O']","['O', 'B-b', 'I-b', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'O', 'B-p', 'I-p', 'B-ob', 'O']",10,1.0,253,0.7354651162790697,10,1.0,1,1,hyperparameters
257,SVM - ensemble :,Baselines,Baselines,sentiment_analysis,11,"['B', 'I', 'I', 'O']","['B-n', 'I-n', 'I-n', 'O']","['B-b', 'I-b', 'I-b', 'O']",2,0.06451612903225806,256,0.7441860465116279,2,0.06451612903225806,1,1,baselines
258,A strong context - free benchmark model which uses similar multimodal approach on an ensemble of trees .,Baselines,Baselines,sentiment_analysis,11,"['O', 'B', 'I', 'I', 'I', 'I', 'I', 'B', 'I', 'B', 'I', 'I', 'B', 'O', 'B', 'I', 'I', 'O']","['O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'O']","['O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'B-p', 'I-p', 'B-b', 'I-b', 'I-b', 'B-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'O']",3,0.0967741935483871,257,0.747093023255814,3,0.0967741935483871,1,1,baselines
260,bc - LSTM :,Baselines,Baselines,sentiment_analysis,11,"['B', 'I', 'I', 'O']","['B-n', 'I-n', 'I-n', 'O']","['B-b', 'I-b', 'I-b', 'O']",5,0.16129032258064516,259,0.752906976744186,5,0.16129032258064516,1,1,baselines
261,"A bi-directional LSTM equipped with hierarchical fusion , proposed by .",Baselines,Baselines,sentiment_analysis,11,"['O', 'B', 'I', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'O']","['O', 'B-n', 'I-n', 'B-p', 'I-p', 'B-n', 'I-n', 'O', 'O', 'O', 'O']","['O', 'B-b', 'I-b', 'B-p', 'I-p', 'B-ob', 'I-ob', 'O', 'O', 'O', 'O']",6,0.1935483870967742,260,0.7558139534883721,6,0.1935483870967742,1,1,baselines
266,"Memn2n : The original memory network as proposed by Contrasting to CMN , the model generates the memory representations for each historical utterance using an embedding matrix B as used in equation 7 , without sequential modeling .",Baselines,Baselines,sentiment_analysis,11,"['B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'B', 'B', 'I', 'I', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O']","['B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'O']","['B-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'O', 'B-b', 'I-b', 'B-p', 'B-b', 'I-b', 'I-b', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-ob', 'I-ob', 'O']",11,0.3548387096774194,265,0.7703488372093024,11,0.3548387096774194,1,1,baselines
271,"[ 1 , K ] } for ? ? {a , b}. CMN Self :",Baselines,Baselines,sentiment_analysis,11,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-b', 'I-b', 'O']",16,0.5161290322580645,270,0.7848837209302325,16,0.5161290322580645,1,1,baselines
272,"In this baseline , we use only self history for classifying emotion of utterance u i .",Baselines,Baselines,sentiment_analysis,11,"['O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'B', 'I', 'B', 'B', 'B', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'B-p', 'I-p', 'B-n', 'B-p', 'B-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'B-p', 'B-b', 'I-b', 'I-b', 'B-p', 'I-p', 'B-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'O']",17,0.5483870967741935,271,0.7877906976744186,17,0.5483870967741935,1,1,baselines
275,CMN N A : Single layer variant of the CMN with no attention module .,Baselines,Baselines,sentiment_analysis,11,"['B', 'I', 'I', 'O', 'B', 'I', 'I', 'B', 'O', 'B', 'B', 'B', 'I', 'I', 'O']","['B-n', 'I-n', 'I-n', 'O', 'B-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'B-p', 'B-n', 'I-n', 'I-n', 'O']","['B-b', 'I-b', 'I-b', 'O', 'B-b', 'I-b', 'I-b', 'B-p', 'O', 'B-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'O']",20,0.6451612903225806,274,0.7965116279069767,20,0.6451612903225806,1,1,baselines
289,This suggests that gathering contexts temporally through sequential processing is indeed a superior method over non-temporal memory representations .,Results,Results,sentiment_analysis,11,"['O', 'B', 'O', 'B', 'I', 'I', 'B', 'B', 'I', 'B', 'O', 'O', 'B', 'I', 'B', 'B', 'I', 'I', 'O']","['O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'B-p', 'O', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'O']","['O', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'B-p', 'B-b', 'I-b', 'B-p', 'O', 'O', 'B-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'O']",2,0.038461538461538464,288,0.8372093023255814,2,0.10526315789473684,1,1,results
290,CMN self which uses only single history channel also provides lesser performance when compared to CMN .,Results,Results,sentiment_analysis,11,"['B', 'I', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'B', 'O']","['B-n', 'I-n', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'O', 'B-p', 'B-n', 'I-n', 'O', 'B-p', 'I-p', 'B-n', 'O']","['B-b', 'I-b', 'O', 'B-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'O', 'B-p', 'B-b', 'I-b', 'O', 'B-p', 'I-p', 'B-ob', 'O']",3,0.057692307692307696,289,0.8401162790697675,3,0.15789473684210525,1,1,results
292,"Overall , predictions on valence and arousal levels also show similar results which reinforce our hypothesis of CMN 's ability to model emotional dynamics .",Results,Results,sentiment_analysis,11,"['O', 'O', 'B', 'B', 'B', 'I', 'I', 'I', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-b', 'B-p', 'B-b', 'I-b', 'I-b', 'I-b', 'O', 'B-p', 'B-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",5,0.09615384615384616,291,0.8459302325581395,5,0.2631578947368421,1,1,results
2,Progressive Self - Supervised Attention Learning for Aspect - Level Sentiment Analysis,title,title,sentiment_analysis,12,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob']",1,0.0,1,0.004464285714285714,1,0.0,1,1,research-problem
4,"In aspect - level sentiment classification ( ASC ) , it is prevalent to equip dominant neural models with attention mechanisms , for the sake of acquiring the importance of each context word on the given aspect .",abstract,abstract,sentiment_analysis,12,"['O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0.125,3,0.013392857142857142,1,0.125,1,1,research-problem
6,"In this paper , we propose a progressive self - supervised attention learning approach for neural ASC models , which automatically mines useful attention supervision information from a training corpus to refine attention mechanisms .",abstract,abstract,sentiment_analysis,12,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",3,0.375,5,0.022321428571428572,3,0.375,1,1,research-problem
13,"Aspect - level sentiment classification ( ASC ) , as an indispensable task in sentiment analysis , aims at inferring the sentiment polarity of an input sentence in a certain aspect .",Introduction,Introduction,sentiment_analysis,12,"['B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0.03125,12,0.05357142857142857,1,0.03125,1,1,research-problem
18,"However , the existing attention mechanism in ASC suffers from a major drawback .",Introduction,Introduction,sentiment_analysis,12,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'O', 'O', 'O', 'O', 'O', 'O']",6,0.1875,17,0.07589285714285714,6,0.1875,1,1,research-problem
30,"In this paper , we propose a novel progressive self - supervised attention learning approach for neural ASC models .",Introduction,Introduction,sentiment_analysis,12,"['O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'B', 'B', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'O']",18,0.5625,29,0.12946428571428573,18,0.5625,1,1,approach
31,"Our method is able to automatically and incrementally mine attention supervision information from a training corpus , which can be exploited to guide the training of attention mechanisms in ASC models .",Introduction,Introduction,sentiment_analysis,12,"['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'B', 'I', 'I', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'B', 'B', 'I', 'B', 'B', 'I', 'O']","['O', 'O', 'O', 'B-p', 'I-p', 'I-p', 'I-p', 'I-p', 'I-p', 'B-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'I-p', 'O', 'B-n', 'B-p', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'O']","['O', 'O', 'O', 'B-p', 'I-p', 'I-p', 'I-p', 'I-p', 'I-p', 'B-b', 'I-b', 'I-b', 'B-p', 'O', 'B-ob', 'I-ob', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'I-p', 'O', 'B-b', 'B-p', 'B-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'O']",19,0.59375,30,0.13392857142857142,19,0.59375,1,1,approach
32,The basic idea behind our approach roots in the following fact : the context word with the maximum attention weight has the greatest impact on the sentiment prediction of an input sentence .,Introduction,Introduction,sentiment_analysis,12,"['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'B', 'O', 'B', 'I', 'B', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'O', 'O', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'O', 'O', 'O', 'O', 'O', 'B-b', 'I-b', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'O', 'O', 'B-b', 'I-b', 'B-p', 'O', 'B-b', 'I-b', 'B-p', 'O', 'B-ob', 'I-ob', 'O']",20,0.625,31,0.13839285714285715,20,0.625,1,1,approach
150,We used pre-trained Glo Ve vectors to initialize the word embeddings with vector dimension 300 .,Training Details .,Training Details .,sentiment_analysis,12,"['O', 'B', 'B', 'I', 'I', 'I', 'B', 'I', 'O', 'B', 'I', 'B', 'B', 'I', 'B', 'O']","['O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'B-n', 'O']","['O', 'B-p', 'B-b', 'I-b', 'I-b', 'I-b', 'B-p', 'I-p', 'O', 'B-b', 'I-b', 'B-p', 'B-b', 'I-b', 'B-ob', 'O']",1,0.05,149,0.6651785714285714,12,0.5714285714285714,1,1,hyperparameters
151,"For out - of - vocabulary words , we randomly sampled their embeddings from the uniform distribution , as implemented in .",Training Details .,Training Details .,sentiment_analysis,12,"['B', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","['B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'B-p', 'I-p', 'O', 'B-n', 'B-p', 'O', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O']","['B-p', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'O', 'O', 'B-p', 'I-p', 'O', 'B-b', 'B-p', 'O', 'B-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O']",2,0.1,150,0.6696428571428571,13,0.6190476190476191,1,1,hyperparameters
